1,7:00
1,7:25
1,8:45
1,9:00
1,9:55
1,11:00
1,12:45
1,13:25
1,13:40
1,13:55
1,15:00
1,17:35
1,17:55
1,19:55
2,5:49
2,6:09
2,7:39
2,8:54
2,9:49
2,11:29
2,12:29
2,12:49
2,14:04
2,16:44
2,17:59
3,8:20
3,10:10
3,11:15
3,12:20
3,14:00
3,15:20
3,16:35
3,17:55
3,18:55
3,20:05
4,6:10
4,7:20
4,8:50
4,9:55
4,11:20
4,12:50
4,14:05
4,15:20
4,16:20
4,17:50
5,13:55
6,8:15
7,12:00
7,19:00
8,7:45
8,14:15
9,5:55
9,6:10
9,6:20
9,6:45
9,7:00
9,7:15
9,7:30
9,7:50
9,8:06
9,8:20
9,8:40
9,9:00
9,9:17
9,9:27
9,9:40
9,10:15
9,10:40
9,11:00
9,11:20
9,11:30
9,11:42
9,12:00
9,12:12
9,12:24
9,12:40
9,12:57
9,13:19
9,13:35
9,13:50
9,14:10
9,14:28
9,14:40
9,15:00
9,15:15
9,15:35
9,15:45
9,15:55
9,16:15
9,16:32
9,16:58
9,17:15
9,17:35
9,17:55
9,18:12
9,18:30
9,18:55
9,19:20
9,20:10
9,21:15
10,4:39
10,4:55
10,5:06
10,5:14
10,5:30
10,5:50
10,6:06
10,6:22
10,6:33
10,6:40
10,6:55
10,7:20
10,7:30
10,7:50
10,8:05
10,8:25
10,8:47
10,9:15
10,9:30
10,9:50
10,10:00
10,10:10
10,10:20
10,10:30
10,10:52
10,11:09
10,11:26
10,11:38
10,12:05
10,12:24
10,12:45
10,12:55
10,13:08
10,13:17
10,13:33
10,14:05
10,14:19
10,14:38
10,14:55
10,15:15
10,15:35
10,15:50
10,16:10
10,16:30
10,17:00
10,17:33
10,18:00
10,18:20
10,19:20
11,6:10
11,6:35
11,9:40
11,13:50
11,15:55
11,19:10
11,22:10
12,5:20
12,8:10
12,10:00
12,14:25
12,17:05
12,20:30
13,5:20
13,6:05
13,7:25
13,8:15
13,8:50
13,9:50
13,10:05
13,10:50
13,11:15
13,12:25
13,13:15
13,13:35
13,14:40
13,15:15
13,15:45
13,16:05
13,16:55
13,17:15
13,17:45
13,18:45
13,19:25
13,20:00
13,21:00
14,5:20
14,5:35
14,6:15
14,6:30
14,6:55
14,7:30
14,8:05
14,8:59
14,9:55
14,10:58
14,12:05
14,12:39
14,13:40
14,14:34
14,15:45
14,16:40
14,17:40
14,19:17
14,20:05
15,5:30
15,7:55
15,10:20
15,12:55
15,15:10
15,18:15
15,20:15
15,22:15
16,4:30
16,6:40
16,9:10
16,11:25
16,13:50
16,16:05
16,19:10
16,21:10
17,13:55
18,8:05
19,5:30
19,6:10
19,7:40
19,8:40
19,9:30
19,12:40
19,13:55
19,14:55
19,16:00
19,17:35
19,18:20
19,20:10
20,4:20
20,5:00
20,6:30
20,7:15
20,8:30
20,9:35
20,11:30
20,13:40
20,15:00
20,16:00
20,17:10
20,18:30
21,6:20
21,8:05
21,8:40
21,9:40
21,11:10
21,12:00
21,12:30
21,13:30
21,14:45
21,16:15
21,16:55
21,19:05
22,6:12
22,6:57
22,8:47
22,10:37
22,11:27
22,12:42
22,14:12
22,15:27
22,15:57
22,16:37
22,17:37
22,19:12
23,9:50
23,14:00
23,15:15
23,16:55
23,19:55
24,6:05
24,8:45
24,10:25
24,12:45
24,15:35
25,5:20
25,6:05
25,7:25
25,8:15
25,8:50
25,9:50
25,10:05
25,10:50
25,11:15
25,12:25
25,13:15
25,13:35
25,14:40
25,15:15
25,15:45
25,16:05
25,16:55
25,17:15
25,17:45
25,18:45
25,19:25
25,20:00
25,21:00
26,5:09
26,6:04
26,6:29
26,7:04
26,7:39
26,8:33
26,8:49
26,9:29
26,10:54
26,11:39
26,12:13
26,13:14
26,14:33
26,15:19
26,16:14
26,17:14
26,17:58
26,18:49
26,19:39
27,12:05
27,14:00
27,16:00
27,19:05
28,7:15
28,10:15
28,16:35
29,5:50
29,6:40
29,7:10
29,7:30
29,8:10
29,9:00
29,9:40
29,10:10
29,10:30
29,11:00
29,12:00
29,12:30
29,13:40
29,14:10
29,14:40
29,15:20
29,15:50
29,16:20
29,16:45
29,17:10
29,17:40
29,18:20
29,19:00
29,19:30
29,20:00
29,20:30
29,21:20
30,4:35
30,5:20
30,5:50
30,6:10
30,6:40
30,7:10
30,7:30
30,8:00
30,8:40
30,9:00
30,9:30
30,10:30
30,11:00
30,11:50
30,12:40
30,13:10
30,13:30
30,13:50
30,14:20
30,15:20
30,15:40
30,16:10
30,17:00
30,17:40
30,18:10
30,18:40
30,19:10
30,20:00
31,8:25
31,13:10
31,18:00
32,6:45
32,10:40
32,15:55
33,5:40
33,6:25
33,8:15
33,9:58
33,10:25
33,12:35
33,13:30
33,15:25
33,16:25
33,16:50
33,17:25
33,18:45
33,19:35
33,22:10
34,4:00
34,4:48
34,5:20
34,5:45
34,6:25
34,7:05
34,7:50
34,10:00
34,11:33
34,12:05
34,14:10
34,17:10
34,19:10
35,7:30
35,9:35
35,11:40
35,14:00
35,16:10
35,18:20
35,20:40
36,6:34
36,8:34
36,10:54
36,13:04
36,15:24
36,17:29
36,19:44
37,5:40
37,6:10
37,6:45
37,7:55
37,8:25
37,9:10
37,10:10
37,11:20
37,12:10
37,13:00
37,13:45
37,14:15
37,14:50
37,15:20
37,15:55
37,16:30
37,17:05
37,18:15
37,19:15
37,21:10
38,4:40
38,5:05
38,5:30
38,6:15
38,6:45
38,7:05
38,7:50
38,8:55
38,10:05
38,11:05
38,11:50
38,12:25
38,13:25
38,14:10
38,14:50
38,15:25
38,16:00
38,17:10
38,17:50
38,20:15
39,9:50
39,14:00
39,15:15
39,16:55
39,19:55
40,5:30
40,8:10
40,9:50
40,12:10
40,15:00
41,11:00
41,15:55
42,5:45
42,10:30
43,9:10
43,11:05
43,15:10
43,19:05
44,6:00
44,8:00
44,12:00
44,16:00
45,5:30
45,6:35
45,7:45
45,8:05
45,9:20
45,11:05
45,11:35
45,13:00
45,14:10
45,16:05
45,17:05
45,18:00
45,18:45
45,19:05
46,5:02
46,5:42
46,6:07
46,7:07
46,9:07
46,10:47
46,11:17
46,12:27
46,13:57
46,15:07
46,16:07
46,17:02
46,19:42
47,6:00
47,6:30
47,7:20
47,8:30
47,9:15
47,9:55
47,10:45
47,11:55
47,12:30
47,12:55
47,13:40
47,14:25
47,15:05
47,15:40
47,16:15
47,17:00
47,17:30
47,17:55
47,18:50
47,19:45
48,4:15
48,5:00
48,5:30
48,6:20
48,6:30
48,7:00
48,7:25
48,7:55
48,9:00
48,10:25
48,10:55
48,12:05
48,12:50
48,13:25
48,14:10
48,15:00
48,15:20
48,15:45
48,16:30
48,17:50
49,8:20
49,10:10
49,11:15
49,12:20
49,14:00
49,15:20
49,16:35
49,17:55
49,18:55
49,20:05
50,6:50
50,8:00
50,9:30
50,10:35
50,12:00
50,13:30
50,14:45
50,16:00
50,17:00
50,18:30
51,7:25
51,12:10
51,14:35
51,17:35
52,5:18
52,8:43
52,11:08
52,15:03
53,8:20
53,10:10
53,11:15
53,12:20
53,14:00
53,15:20
53,16:35
53,17:55
53,18:55
53,20:05
54,5:50
54,7:00
54,8:30
54,9:35
54,11:00
54,12:30
54,13:45
54,15:00
54,16:00
54,17:30
55,7:00
56,4:50
57,6:37
57,7:11
57,10:56
57,12:11
57,15:02
57,16:15
58,5:12
58,5:44
58,8:05
58,10:10
58,13:19
58,14:47
59,6:50
59,8:45
59,10:05
60,11:19
60,15:09
61,6:45
61,9:00
61,11:15
61,13:35
61,15:30
61,19:50
62,5:30
62,7:35
62,9:55
62,12:05
62,17:00
62,17:45
63,8:10
63,10:20
63,11:55
63,14:05
63,16:25
63,18:15
64,4:35
64,6:55
64,8:40
64,10:35
64,12:55
64,16:20
65,5:55
65,8:35
65,9:05
65,11:35
65,12:05
65,14:35
65,15:05
65,18:05
65,22:15
66,5:04
66,7:24
66,7:54
66,10:24
66,10:54
66,13:24
66,13:54
66,16:54
66,20:39
67,6:20
67,8:05
67,8:40
67,9:40
67,11:10
67,12:00
67,12:30
67,13:30
67,14:45
67,16:15
67,16:55
67,19:05
68,5:59
68,6:44
68,8:34
68,10:24
68,11:14
68,12:29
68,13:59
68,15:14
68,15:44
68,16:24
68,17:24
68,18:59
69,6:10
69,6:25
69,7:05
69,8:30
69,8:55
69,9:45
69,10:35
69,11:15
69,12:00
69,12:40
69,13:10
69,13:50
69,14:20
69,14:40
69,15:05
69,15:55
69,16:30
69,16:55
69,17:50
69,18:25
69,18:55
69,19:20
69,20:00
70,4:00
70,4:25
70,4:55
70,5:25
70,5:45
70,6:15
70,6:30
70,6:55
70,7:40
70,8:55
70,9:45
70,10:30
70,11:00
70,11:35
70,12:25
70,13:35
70,14:50
70,16:10
70,16:45
70,17:50
71,8:30
71,11:30
71,15:35
71,18:30
72,6:40
72,9:10
72,12:40
72,15:40
73,6:10
73,6:25
73,7:05
73,8:30
73,8:55
73,9:45
73,10:35
73,11:15
73,12:00
73,12:40
73,13:10
73,13:50
73,14:20
73,14:40
73,15:05
73,15:55
73,16:30
73,16:55
73,17:50
73,18:25
73,18:55
73,19:20
73,20:00
74,4:50
74,5:15
74,5:45
74,6:15
74,7:20
74,8:00
74,8:30
74,9:45
74,11:20
74,11:50
74,12:25
74,13:15
74,14:25
74,15:40
74,17:00
74,18:40
75,6:15
75,6:40
75,8:05
75,9:15
75,9:45
75,10:30
75,11:15
75,12:00
75,12:45
75,13:45
75,14:15
75,15:00
75,16:00
75,16:30
75,17:15
75,18:10
75,19:05
75,19:45
76,4:07
76,4:37
76,5:52
76,6:37
76,7:07
76,7:37
76,8:07
76,8:37
76,9:57
76,10:22
76,11:22
76,12:07
76,12:52
76,13:37
76,14:07
76,14:37
76,15:07
76,17:07
77,5:25
77,5:45
77,6:25
77,7:10
77,8:00
77,9:00
77,9:40
77,10:40
77,11:20
77,12:00
77,12:50
77,13:30
77,14:00
77,14:30
77,15:00
77,15:45
77,16:50
77,17:55
77,18:40
77,19:20
77,20:35
77,21:35
77,22:35
78,5:03
78,5:23
78,5:48
78,6:18
78,7:08
78,7:53
78,8:53
78,9:28
78,10:18
78,11:18
78,12:08
78,12:48
78,13:23
78,13:50
78,14:18
78,14:58
78,15:58
78,17:13
78,17:58
78,18:48
78,20:03
78,21:08
78,22:13
79,7:35
79,10:20
79,13:10
79,14:15
79,16:25
79,17:10
79,19:05
79,20:05
79,22:10
80,6:05
80,7:35
80,11:50
80,13:00
80,15:05
80,17:45
80,18:55
80,21:10
81,6:45
81,9:00
81,11:15
81,13:35
81,15:30
81,19:50
82,6:25
82,8:30
82,10:50
82,13:00
82,17:55
82,18:40
83,5:39
83,6:48
83,7:38
83,8:13
83,8:55
83,9:38
83,10:28
83,11:03
83,11:52
83,12:35
83,13:10
83,14:00
83,14:35
83,15:25
83,16:00
83,16:50
83,17:25
83,18:15
83,18:50
83,19:33
83,21:15
84,4:40
84,5:34
84,6:10
84,6:45
84,7:25
84,8:10
84,9:00
84,9:35
84,10:24
84,11:00
84,11:50
84,12:25
84,13:14
84,14:11
84,14:32
84,15:22
84,15:57
84,17:01
84,17:22
84,18:12
84,20:00
85,5:55
85,6:20
85,7:36
85,9:30
85,10:55
85,12:55
85,13:55
85,14:20
85,15:12
85,15:36
85,16:20
85,17:10
85,18:00
85,19:20
85,21:20
85,22:15
86,4:25
86,4:40
86,5:20
86,6:24
86,6:35
86,7:30
86,8:15
86,9:30
86,11:35
86,12:35
86,14:45
86,15:25
86,16:00
86,16:50
86,17:50
86,18:45
86,20:30
87,5:20
87,6:05
87,7:25
87,8:15
87,8:50
87,9:50
87,10:05
87,10:50
87,11:15
87,12:25
87,13:15
87,13:35
87,14:40
87,15:15
87,15:45
87,16:05
87,16:55
87,17:15
87,17:45
87,18:45
87,19:25
87,20:00
87,21:00
88,4:15
88,4:30
88,5:10
88,5:50
88,6:25
88,7:00
88,7:30
88,8:30
88,8:50
88,9:15
88,10:10
88,11:00
88,12:35
88,13:10
88,13:30
88,14:40
88,15:05
88,15:35
88,16:00
88,16:35
88,18:10
88,19:00
89,5:50
89,8:30
89,9:00
89,10:05
89,11:05
89,11:50
89,12:20
89,13:05
89,15:35
89,16:00
89,16:30
89,17:05
89,17:50
89,19:10
89,19:55
89,20:30
90,5:05
90,6:05
90,7:40
90,8:15
90,8:55
90,9:35
90,10:35
90,12:55
90,14:10
90,15:25
90,15:55
90,16:30
90,17:25
90,19:45
91,6:00
91,8:00
91,10:40
91,13:40
91,15:20
91,17:15
92,9:35
92,12:45
92,14:20
92,16:20
92,18:20
93,14:15
93,19:15
94,12:37
94,18:07
95,6:18
95,8:48
95,11:45
95,13:58
96,4:50
96,7:30
96,10:10
96,12:40
97,6:20
97,8:05
97,8:40
97,9:40
97,11:10
97,12:00
97,12:30
97,13:30
97,14:45
97,16:15
97,16:55
97,19:05
98,5:45
98,6:30
98,8:20
98,10:10
98,11:00
98,12:15
98,13:45
98,15:00
98,15:30
98,16:10
98,17:10
98,18:45
99,7:15
99,8:50
99,10:25
99,12:00
99,13:00
99,14:15
99,15:00
99,16:25
99,18:15
100,5:48
100,6:58
100,8:28
100,10:08
100,11:28
100,11:58
100,13:18
100,14:28
100,16:48
101,7:30
101,13:30
101,16:20
102,6:31
102,12:31
102,15:21
102,18:31
103,13:35
104,5:00
105,5:25
105,6:05
105,6:25
105,7:02
105,7:21
105,7:54
105,8:06
105,8:35
105,9:08
105,10:15
105,10:43
105,11:13
105,11:24
105,11:38
105,12:25
105,12:36
105,13:18
105,13:45
105,13:55
105,14:15
105,14:37
105,15:12
105,15:43
105,16:03
105,16:40
105,17:29
105,18:30
105,19:30
105,21:00
105,22:05
106,4:15
106,5:05
106,5:30
106,6:02
106,6:30
106,6:53
106,7:06
106,7:35
106,8:00
106,9:02
106,9:18
106,9:45
106,10:00
106,10:33
106,11:00
106,11:20
106,12:10
106,12:23
106,12:50
106,13:08
106,13:19
106,13:59
106,14:33
106,15:08
106,15:40
106,16:20
106,17:28
106,18:30
106,20:10
106,21:10
107,5:55
107,7:00
107,8:15
107,9:05
107,10:00
107,10:55
107,12:45
107,13:45
107,14:40
107,15:30
107,16:55
107,17:40
107,19:00
107,20:00
108,4:15
108,4:50
108,6:10
108,7:00
108,7:30
108,9:15
108,10:20
108,11:50
108,12:20
108,13:15
108,14:40
108,16:00
108,18:00
109,5:35
109,6:40
109,7:45
109,10:48
109,14:35
109,16:10
109,18:55
110,5:00
110,9:30
110,12:25
110,16:55
111,5:15
111,6:30
111,8:30
111,10:00
111,11:30
111,14:50
111,16:15
111,17:35
111,20:05
112,4:05
112,5:25
112,6:15
112,7:35
112,10:10
112,12:30
112,14:35
112,16:00
112,18:50
113,15:20
114,4:10
115,13:35
116,5:11
116,9:36
116,18:21
117,5:30
117,6:10
117,6:55
117,7:10
117,7:30
117,8:35
117,8:50
117,10:15
117,10:35
117,11:40
117,12:05
117,13:10
117,13:40
117,14:05
117,15:00
117,15:14
117,15:25
117,16:10
117,16:25
117,16:40
117,17:40
117,18:05
117,18:20
117,19:35
117,20:00
117,22:10
118,4:49
118,5:19
118,5:34
118,6:34
118,7:21
118,7:49
118,9:09
118,10:29
118,10:49
118,12:29
118,12:49
118,13:44
118,14:04
118,15:24
118,15:44
118,16:39
118,16:49
118,17:04
118,18:04
118,18:54
118,21:04
119,5:35
119,6:00
119,6:38
119,7:00
119,8:00
119,8:25
119,8:45
119,9:10
119,9:40
119,10:15
119,10:50
119,12:35
119,12:45
119,13:25
119,13:50
119,14:30
119,15:00
119,15:35
119,15:55
119,16:35
119,17:40
119,18:25
119,18:50
119,19:20
120,4:55
120,5:20
120,5:40
120,6:00
120,6:55
120,7:25
120,7:45
120,8:20
120,8:45
120,9:17
120,9:55
120,10:45
120,11:05
120,11:40
120,12:32
120,12:47
120,13:15
120,13:55
120,14:30
120,14:40
120,15:45
120,16:12
120,17:00
120,17:45
120,18:10
121,6:05
121,6:45
121,8:30
121,9:25
121,10:00
121,11:00
121,11:40
121,12:30
121,13:45
121,14:45
121,15:20
121,16:05
121,17:30
121,18:20
121,19:40
122,5:08
122,5:51
122,7:16
122,8:16
122,8:51
122,9:36
122,10:31
122,11:31
122,12:49
122,13:46
122,14:21
122,15:06
122,16:26
122,17:21
122,18:50
123,5:35
123,6:00
123,6:38
123,7:00
123,8:00
123,8:25
123,8:45
123,9:10
123,9:40
123,10:15
123,10:50
123,12:35
123,12:45
123,13:25
123,13:50
123,14:30
123,15:00
123,15:35
123,15:55
123,16:35
123,17:40
123,18:25
123,18:50
123,19:20
124,4:20
124,4:45
124,5:00
124,5:22
124,6:20
124,6:45
124,7:10
124,7:45
124,8:15
124,8:40
124,9:20
124,10:05
124,10:30
124,11:00
124,11:55
124,12:10
124,12:40
124,13:30
124,13:50
124,14:05
124,15:10
124,15:35
124,16:25
124,17:05
124,17:35
125,13:35
126,5:26
127,6:15
127,6:40
127,8:05
127,9:15
127,9:45
127,10:30
127,11:15
127,12:00
127,12:45
127,13:45
127,14:15
127,15:00
127,16:00
127,16:30
127,17:15
127,18:10
127,19:05
127,19:45
128,4:19
128,4:49
128,6:04
128,6:49
128,7:19
128,7:49
128,8:19
128,8:49
128,10:09
128,10:34
128,11:34
128,12:19
128,13:04
128,13:49
128,14:19
128,14:49
128,15:19
128,17:19
129,5:25
129,6:25
129,7:35
129,10:25
129,12:15
129,13:55
129,14:55
129,15:15
129,16:15
129,16:55
129,17:55
129,19:00
130,4:40
130,5:15
130,5:55
130,6:25
130,7:05
130,7:45
130,8:45
130,9:30
130,11:25
130,12:30
130,13:30
130,14:05
130,14:35
130,15:15
130,16:20
130,17:25
131,6:45
131,9:00
131,11:15
131,13:35
131,15:30
131,19:50
132,5:15
132,7:20
132,9:40
132,11:50
132,16:45
132,17:30
133,12:05
133,14:00
133,16:00
133,19:05
134,6:55
134,9:55
134,16:15
135,5:35
135,6:40
135,7:45
135,10:48
135,14:35
135,16:10
135,17:20
135,18:55
136,4:45
136,6:05
136,7:05
136,8:05
136,9:15
136,12:15
136,16:45
136,18:30
137,14:30
138,6:50
139,6:00
139,6:30
139,7:20
139,8:30
139,9:15
139,9:55
139,10:45
139,11:55
139,12:30
139,12:55
139,13:40
139,14:25
139,15:05
139,15:40
139,16:15
139,17:00
139,17:30
139,17:55
139,18:50
139,19:45
140,4:38
140,5:14
140,5:44
140,6:44
140,7:19
140,7:38
140,8:08
140,10:38
140,12:29
140,12:58
140,13:29
140,14:24
140,14:53
140,15:14
140,16:04
140,16:58
140,17:54
141,6:50
141,10:05
141,13:05
141,16:03
142,5:38
142,8:31
142,11:53
142,14:38
143,12:00
143,19:00
144,8:30
144,15:00
145,5:30
145,6:35
145,7:45
145,8:05
145,9:20
145,11:05
145,11:35
145,13:00
145,14:10
145,16:05
145,17:05
145,18:00
145,18:45
145,19:05
146,4:49
146,5:29
146,5:54
146,6:54
146,8:54
146,10:34
146,11:04
146,12:14
146,13:44
146,14:54
146,15:54
146,16:49
146,19:29
147,5:10
147,5:30
147,5:45
147,6:05
147,6:20
147,6:30
147,6:40
147,7:00
147,7:10
147,7:30
147,7:45
147,8:10
147,8:40
147,8:55
147,9:05
147,9:20
147,9:40
147,10:05
147,10:30
147,10:50
147,11:00
147,11:10
147,11:25
147,11:40
147,11:50
147,12:00
147,12:15
147,12:45
147,13:05
147,13:20
147,13:35
147,13:50
147,14:15
147,14:30
147,14:50
147,15:00
147,15:15
147,15:30
147,15:50
147,16:00
147,16:10
147,16:25
147,16:50
147,17:05
147,17:25
147,17:45
147,18:15
147,18:40
147,19:35
147,19:55
147,20:45
147,21:05
147,21:40
147,22:20
148,4:00
148,4:15
148,4:30
148,4:50
148,5:00
148,5:10
148,5:25
148,5:35
148,5:45
148,5:55
148,6:05
148,6:18
148,6:30
148,6:40
148,7:00
148,7:15
148,7:25
148,7:35
148,8:00
148,8:15
148,8:50
148,9:05
148,9:15
148,9:30
148,9:45
148,10:00
148,10:15
148,10:45
148,11:00
148,11:15
148,11:35
148,12:00
148,12:15
148,12:25
148,12:50
148,13:30
148,13:40
148,14:00
148,14:18
148,14:30
148,14:40
148,15:00
148,15:20
148,15:45
148,16:00
148,16:20
148,16:35
148,17:25
148,18:00
148,18:50
148,19:20
148,20:10
148,20:40
149,5:20
149,5:55
149,6:15
149,7:05
149,7:25
149,7:45
149,8:25
149,9:15
149,10:00
149,10:40
149,11:30
149,12:00
149,13:00
149,13:30
149,14:00
149,14:40
149,15:15
149,15:45
149,16:10
149,17:10
149,17:30
149,18:15
149,19:05
149,20:00
150,5:15
150,5:40
150,6:10
150,6:40
150,7:05
150,7:45
150,8:25
150,8:50
150,9:15
150,10:00
150,10:45
150,11:20
150,12:20
150,13:10
150,13:50
150,14:30
150,15:00
150,15:25
150,16:10
150,16:40
150,17:10
150,18:15
150,19:15
151,6:10
151,6:50
151,8:15
151,10:10
151,13:31
151,13:50
151,15:10
151,16:30
151,19:05
151,22:10
152,4:30
152,5:00
152,6:30
152,7:15
152,8:05
152,9:45
152,10:45
152,12:20
152,15:40
152,17:00
152,20:30
153,14:30
154,7:05
155,6:45
155,8:10
155,9:45
155,11:15
155,12:55
155,14:30
155,14:50
155,16:00
155,17:10
155,17:30
155,18:50
155,19:10
155,21:00
155,21:30
156,5:20
156,5:35
156,6:40
156,8:00
156,9:40
156,11:40
156,12:55
156,14:00
156,14:25
156,16:00
156,16:45
156,17:15
156,19:00
156,19:32
157,12:35
158,7:05
159,9:50
159,14:00
159,15:15
159,16:55
159,19:55
160,6:24
160,9:04
160,10:44
160,13:04
160,15:54
161,5:50
161,8:30
161,9:00
161,10:05
161,11:05
161,11:50
161,12:20
161,13:05
161,15:35
161,16:00
161,16:30
161,17:05
161,17:50
161,19:10
161,19:55
161,20:30
162,4:30
162,5:30
162,6:45
162,7:10
162,8:15
162,9:00
162,10:00
162,12:00
162,12:20
162,13:05
162,13:35
162,14:50
162,15:20
162,15:55
162,16:45
162,19:10
163,8:15
163,12:15
163,16:25
164,6:18
164,10:48
164,15:03
165,7:10
165,17:40
166,14:50
167,6:10
167,6:25
167,7:05
167,8:30
167,8:55
167,9:45
167,10:35
167,11:15
167,12:00
167,12:40
167,13:10
167,13:50
167,14:20
167,14:40
167,15:05
167,15:55
167,16:30
167,16:55
167,17:50
167,18:25
167,18:55
167,19:20
167,20:00
168,4:25
168,4:50
168,5:20
168,5:50
168,6:55
168,7:35
168,8:05
168,9:20
168,10:55
168,11:25
168,12:00
168,12:50
168,14:00
168,15:15
168,16:35
168,18:15
169,16:00
170,18:30
171,7:20
171,10:20
172,16:00
172,18:00
173,19:00
174,5:15
175,23:50
176,23:30
177,8:15
178,18:10
179,14:50
179,23:55
180,5:40
180,20:00
181,19:00
182,21:15
183,19:00
184,2:25
185,7:30
185,16:30
186,8:00
186,16:30
187,5:00
187,5:15
187,5:35
187,6:05
187,6:20
187,6:35
187,6:50
187,7:05
187,7:20
187,7:35
187,7:50
187,8:05
187,8:20
187,8:35
187,8:50
187,9:05
187,9:20
187,9:35
187,9:50
187,10:05
187,10:20
187,10:35
187,11:05
187,11:20
187,11:35
187,11:50
187,12:20
187,12:35
187,12:50
187,13:05
187,13:20
187,13:35
187,13:50
187,14:05
187,14:20
187,14:35
187,14:50
187,15:05
187,15:20
187,15:35
187,15:50
187,16:05
187,16:20
187,16:35
187,16:50
187,17:05
187,17:30
187,18:30
187,19:45
187,20:45
187,22:05
188,5:10
188,5:25
188,6:05
188,6:20
188,6:35
188,6:50
188,7:05
188,7:20
188,7:35
188,7:50
188,8:05
188,8:20
188,8:35
188,8:50
188,9:05
188,9:20
188,9:35
188,9:50
188,10:05
188,10:20
188,10:35
188,10:50
188,11:05
188,11:35
188,11:50
188,12:05
188,12:20
188,12:50
188,13:05
188,13:20
188,13:35
188,13:50
188,14:05
188,14:20
188,14:35
188,14:50
188,15:05
188,15:20
188,15:35
188,15:50
188,16:05
188,16:20
188,16:35
188,16:50
188,17:05
188,17:35
188,18:00
188,19:15
188,20:15
188,21:05
188,22:25
189,5:05
189,5:20
189,6:10
189,6:30
189,6:55
189,8:00
189,8:15
189,8:50
189,9:05
189,10:05
189,10:30
189,11:05
189,12:00
189,12:30
189,13:15
189,13:55
189,14:30
189,15:05
189,15:30
189,16:25
189,17:00
189,17:15
189,19:25
189,21:05
189,22:20
190,4:05
190,5:15
190,5:55
190,6:35
190,7:15
190,7:55
190,9:05
190,9:20
190,9:50
190,10:05
190,11:15
190,11:40
190,12:20
190,12:45
190,13:50
190,14:05
190,15:10
190,15:30
190,16:05
190,16:50
190,18:05
190,18:25
190,19:25
190,20:15
190,21:30
191,6:10
191,6:40
191,7:20
191,8:05
191,9:15
191,9:45
191,10:30
191,11:20
191,12:15
191,13:10
191,14:20
191,15:15
191,15:50
191,16:50
191,17:20
191,18:10
191,18:50
191,19:45
192,6:05
192,6:45
192,7:20
192,8:15
192,9:05
192,9:50
192,10:30
192,11:15
192,12:10
192,13:15
192,14:20
192,15:10
192,16:00
192,16:40
192,17:30
192,18:20
193,6:35
193,7:20
193,7:45
193,8:25
193,9:05
193,9:45
193,10:25
193,11:05
193,11:45
193,12:25
193,13:25
193,14:05
193,14:45
193,15:25
193,16:05
193,16:45
193,17:10
193,18:30
193,19:40
194,6:05
194,6:50
194,7:00
194,7:45
194,8:25
194,9:05
194,9:45
194,10:25
194,11:05
194,11:45
194,12:30
194,13:25
194,14:05
194,14:45
194,15:25
194,16:10
194,16:35
194,17:40
194,19:05
195,6:35
195,7:20
195,8:10
195,8:55
195,10:10
195,11:20
195,12:00
195,12:30
195,12:45
195,13:20
195,14:00
195,14:30
195,15:30
195,15:45
195,16:15
195,17:00
195,17:30
195,18:00
195,18:50
195,19:35
196,5:40
196,6:30
196,7:00
196,7:30
196,8:15
196,9:10
196,9:55
196,10:55
196,12:05
196,13:10
196,13:35
196,14:10
196,14:45
196,15:15
196,16:15
196,16:50
196,17:05
196,17:50
197,11:20
197,16:50
198,15:08
198,20:08
199,6:50
199,7:50
199,8:50
199,10:30
199,11:40
199,13:15
199,14:25
199,15:15
199,16:30
199,17:30
199,18:45
200,5:55
200,6:55
200,7:55
200,9:00
200,10:40
200,12:10
200,12:55
200,14:10
200,15:25
200,16:15
200,17:30
201,5:53
201,6:30
201,7:23
201,8:23
201,9:53
201,10:53
201,12:20
201,13:20
201,14:00
201,14:35
201,15:20
201,16:00
201,16:40
201,17:15
201,18:15
202,4:47
202,5:32
202,6:17
202,6:37
202,7:17
202,7:42
202,8:47
202,9:47
202,11:12
202,12:25
202,14:10
202,14:50
202,15:32
202,16:07
202,17:07
203,6:50
203,8:40
203,10:30
203,13:25
203,15:10
203,17:05
204,7:15
204,9:05
204,10:55
204,13:57
204,15:42
204,17:37
205,6:45
205,8:30
205,10:20
205,12:15
205,14:10
205,15:40
205,17:25
206,6:05
206,7:15
206,9:20
